12.0705,8.77016
12.4146,8.75739
12.7606,8.70493
13.11,8.69731
13.4438,8.76506
13.792,8.72996
13.9821,8.41004
13.9568,8.06176
14.2939,7.88608
14.6435,7.90341
14.9912,7.89583
15.3382,7.88076
15.7377,7.90057
16.0807,7.85609
16.4303,7.83844
16.7798,7.8208
17.1256,7.77341
17.4752,7.75576
17.8737,7.78552
18.1733,7.80039
18.5718,7.77027
18.9212,7.76011
19.2071,7.53497
19.2649,7.1403
19.2895,6.79117
19.3066,6.44207
19.2827,6.14302
19.2588,5.84397
19.3048,5.50171
18.984,5.51369
18.6354,5.51432
18.2861,5.53491
18.1563,5.20983
18.1325,4.91078
18.1007,4.51205
18.0728,4.16316
18.0958,3.76642
18.0869,3.46655
18.0765,3.1167
18.0676,2.81683
18.0587,2.51697
18.0498,2.2171
17.8554,1.95141
17.8088,1.55537
17.77,1.25788
17.6174,0.920265
17.2974,0.82232
16.9575,0.738733
16.6157,0.773676
16.1725,0.809391
15.873,0.827036
15.5236,0.847622
15.1767,0.808359
14.8312,0.968765
14.7596,1.34703
14.7948,1.74548
14.7926,2.14255
14.766,2.48832
14.5977,2.84126
14.2338,2.94112
13.8338,2.94466
13.4838,2.94775
13.1339,2.95085
12.7839,2.95395
12.4339,2.95705
12.0339,2.96059
11.6839,2.96369
11.3839,2.96634
11.2748,2.64053
11.2622,2.29517
11.2117,1.85152
11.1949,1.45509
11.1816,1.00529
10.932,0.810492
10.549,0.824299
10.1684,0.779053
9.83127,0.839115
9.48414,0.827275
9.08445,0.835804
8.78447,0.83846
8.48448,0.841115
8.18449,0.843771
7.94597,1.0789
7.88834,1.41536
7.91912,1.76401
7.92447,2.16061
7.94473,2.55813
7.91322,2.90447
7.94399,3.25312
7.90002,3.599
7.9102,3.99615
7.88543,4.39539
7.92362,4.74243
7.90196,5.09176
7.91022,5.43995
7.91538,5.83805
7.89372,6.18737
7.92182,6.53356
7.92146,6.98134
7.95224,7.32998
7.99501,7.70663
8.02953,8.10165
8.04095,8.40143
8.05426,8.75118
8.06758,9.10093
8.07899,9.40071
8.03252,9.74675
8.05766,10.1448
8.05407,10.4448
8.05049,10.7448
8.04631,11.0948
7.92839,11.4149
7.91882,11.8106
8.07995,12.1156
8.44281,12.2567
8.66332,12.5088
8.73315,12.8485
8.72897,13.1985
8.72539,13.4985
8.73559,13.8979
8.76637,14.2465
8.78223,14.5942
8.77267,14.9899
8.81224,15.4382
8.84302,15.7868
8.82396,16.1336
8.83414,16.5308
8.96462,16.8149
9.34877,16.8662
9.7474,16.8992
10.0137,17.0492
9.97975,17.3959
9.97616,17.6958
10.1168,17.9608
10.3178,18.2285
10.5899,18.4435
10.9056,18.5819
11.3055,18.575
11.6555,18.5689
11.6073,18.9327
11.8443,19.1194
12.1943,19.1134
12.5764,19.1068
12.9252,19.1357
13.3238,19.1688
13.6614,19.0763
14.0019,19.157
14.3399,19.0894
14.4826,18.8163
14.4441,18.4181
14.7743,18.2713
15.0399,18.0719
15.3384,17.7493
15.4244,17.3758
15.4257,17.0258
15.3618,16.6406
15.3663,16.3176
15.4874,15.9893
15.5229,15.6455
15.5244,15.2455
15.5256,14.8955
15.4483,14.5673
15.6272,14.3124
15.7806,13.9978
16.0974,13.918
16.4427,13.8723
16.7852,13.822
17.1152,13.9478
17.2204,14.3216
17.569,14.435
17.9212,14.5862
18.2258,14.7185
18.5138,14.8022
18.9118,14.8101
19.2921,14.7316
19.617,14.604
20.0027,14.3789
20.4018,14.352
20.751,14.3285
21.0959,14.3796
21.3094,14.129
21.4422,13.8054
21.6474,13.5866
21.7806,13.2796
21.8845,12.9981
21.8106,12.6818
22.0064,12.982
21.9663,13.3213
21.7462,13.5734
21.4664,13.7741
21.1261,13.8951
21.4026,13.7771
21.6602,13.5505
21.8637,13.2657
21.8703,12.8225
21.7902,12.4401
22.0817,12.6247
22.418,12.6952
22.6249,12.9673
22.7052,13.2564
23.0086,13.4114
23.3586,13.4112
23.7086,13.4111
23.9428,13.6197
24.0427,13.9512
24.079,14.249
24.0554,14.548
24.0835,14.9425
24.0599,15.2416
24.0324,15.5905
24.0088,15.8896
23.9812,16.2385
24.0195,16.6348
23.7872,16.8844
23.3975,16.9603
23.0976,16.958
22.7976,16.9556
22.4476,16.9528
22.1476,16.9504
21.8476,16.948
21.6544,17.2821
21.5833,17.6757
21.557,18.0707
21.5705,18.4702
21.579,18.8701
21.7954,19.1507
22.1198,19.0738
22.4581,19.1575
22.8443,19.1127
23.1928,19.1001
23.5428,19.1
23.1691,18.8492
22.8456,18.7157
22.705,18.43
22.7111,18.13
22.7172,17.8301
22.7243,17.4802
22.5808,17.1452
22.2981,17.0448
22.0036,16.9878
21.6045,16.9814
21.3045,16.9841
20.9546,16.9872
20.6046,16.9903
20.3046,16.9929
20.0046,16.9956
19.7046,16.9982
19.4046,17.0009
19.1046,17.0035
18.7546,17.0066
18.4546,17.0093
18.2318,17.3732
18.1541,17.663
18.1364,18.1068
18.1466,18.5035
18.1418,18.9035
18.1217,18.5038
18.1113,18.1539
18.1024,17.854
18.092,17.5042
18.0816,17.1543
18.0728,16.8545
18.1073,16.5067
18.107,16.1589
18.1281,15.8596
18.0966,15.4654
18.1247,15.0664
18.0221,14.7273
17.7039,14.6094
17.3574,14.5602
17.0901,14.399
16.8946,14.1174
16.5347,14.0095
16.1366,14.0031
15.7903,13.9838
15.4418,13.9519
15.0959,13.9648
14.6984,13.9433
14.3548,13.9612
13.9085,13.9478
13.6124,13.7707
13.3749,13.5208
13.0255,13.5414
12.6761,13.562
12.3267,13.5826
11.9299,13.5463
11.5805,13.5669
11.2319,13.575
10.8858,13.5682
10.5373,13.5364
10.2438,13.6031
10.1453,13.9319
10.0645,14.2716
10.0776,14.6161
9.97135,14.8966
9.96717,15.2466
9.96359,15.5466
9.95881,15.9466
10.0327,16.2817
9.97661,16.6682
9.97483,17.0123
9.9531,17.359
9.99584,17.7024
10.1715,18.0596
10.3677,18.408
10.7293,18.5642
10.9258,18.9443
10.66,19.1476
10.3393,19.186
9.99814,19.1276
9.57131,19.181
9.17529,19.1248
9.46407,18.927
9.75285,18.7292
9.94326,18.4407
9.98528,18.0932
10.0333,17.6961
9.8979,17.3305
9.9509,16.9953
9.95027,16.6575
9.99715,16.2678
9.93558,15.8804
9.97382,15.5479
9.92909,15.2048
10.0171,14.8705
9.97924,14.5278
10.0305,14.1855
10.0387,13.7856
10.0448,13.4856
10.0509,13.1857
10.059,12.7858
10.1049,12.4445
10.1295,12.0954
10.1612,11.6465
10.0815,11.3057
10.1019,10.9107
10.108,10.6108
10.0717,10.2167
10.0999,9.82112
10.102,9.47284
10.1535,9.15401
10.4829,8.97
10.825,8.913
11.1063,8.74031
11.176,8.4082
11.1442,8.00947
11.4459,7.80376
11.7842,7.73971
12.1822,7.77946
12.5728,7.73017
12.9228,7.73002
13.2728,7.72986
13.6565,7.81756
14.0054,7.82987
14.4384,7.8826
14.8274,7.87285
15.2188,7.87786
15.6564,7.87106
15.995,7.84936
16.3411,7.82679
16.6377,7.78183
17.0354,7.80912
17.3735,7.77967
17.7221,7.77445
18.1216,7.75428
18.5192,7.779
18.8692,7.77884
19.1554,7.68551
19.2521,7.2993
19.3096,6.96082
19.6524,6.8034
19.9509,6.77331
20.2494,6.74323
20.5976,6.70813
20.9466,6.703
21.2462,6.71786
21.4702,6.41666
21.5011,6.07334
21.5093,5.67342
21.5164,5.3235
21.5245,4.92358
21.5327,4.52366
21.8117,4.32385
22.1563,4.31695
22.456,4.33181
22.8036,4.32428
23.1528,4.32664
23.5021,4.31151
23.8351,4.34892
23.9894,4.65717
24.0375,5.05276
24.0625,5.40187
